[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06123030083851491, 0.13990614401649978, 0.0008488740469572986, 0.031635449056850395, -0.13352652726123992, -0.03582446861653646, 0.15, -0.04026099161888216, -0.010335567056692418, 0.07967855698568652, 0.06190246341681882, -0.04270454199334005, -0.016373130829823834, 0.10225490131800244, 0.018829951222660624, -0.04678398762252935, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06123030083851491, 0.15, 0.0008488740469572986, 0.031635449056850395, -0.13352652726123992, -0.03582446861653646, 0.15, -0.04026099161888216, -0.010335567056692418, 0.07967855698568652, 0.06190246341681882, -0.04270454199334005, -0.15, 0.10225490131800244, 0.018829951222660624, -0.04678398762252935, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.14523452457193728, 0.0008488740469572986, 0.031635449056850395, -0.13352652726123992, -0.03582446861653646, 0.15, -0.04026099161888216, -0.010335567056692418, 0.07967855698568652, 0.06190246341681882, -0.04270454199334005, -0.016373130829823834, 0.10225490131800244, 0.018829951222660624, -0.05393950849008062, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [0.07715958351410906, -0.06123030083851491, 0.14523452457193728, 0.0008488740469572986, 0.031635449056850395, -0.13352652726123992, -0.03582446861653646, 0.15, -0.04026099161888216, -0.010335567056692418, 0.07967855698568652, 0.06190246341681882, -0.04270454199334005, -0.09692387399952307, 0.10225490131800244, 0.018829951222660624, -0.05393950849008062, 0.15]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06123030083851491, 0.15, 0.0008488740469572986, 0.031635449056850395, -0.13352652726123992, -0.03582446861653646, 0.15, -0.04026099161888216, -0.057967561635488433, 0.07967855698568652, 0.06190246341681882, -0.04270454199334005, -0.15, 0.10225490131800244, 0.018829951222660624, -0.04678398762252935, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06826715257674777, 0.13990614401649978, 0.0008488740469572986, 0.07737914427668924, -0.13352652726123992, -0.15, 0.15, -0.04026099161888216, 0.15, -0.016252326517820284, 0.02333482227657628, -0.15, -0.016373130829823834, -0.01960067503518778, 0.1429598161313858, -0.04678398762252935, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06123030083851491, 0.13990614401649978, 0.016550121437880632, 0.0969121247024712, -0.15, -0.15, 0.15, -0.04026099161888216, -0.010335567056692418, 0.15, 0.06190246341681882, -0.15, -0.016373130829823834, 0.10225490131800244, 0.15, -0.04678398762252935, 0.0911803371000314]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.09537356130918857, -0.15, 0.15, -0.04026099161888216, -0.010335567056692418, 0.15, 0.06190246341681882, -0.13988451355974602, -0.016373130829823834, 0.15, 0.15, -0.04678398762252935, 0.05574764229492099]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.1467923085806939, -0.15, 0.15, -0.04026099161888216, -0.010335567056692418, 0.15, 0.06190246341681882, -0.13988451355974602, -0.016373130829823834, 0.15, 0.15, -0.14209351466450737, 0.05574764229492099]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06826715257674777, 0.15, 0.0008488740469572986, 0.0969121247024712, -0.13352652726123992, -0.15, 0.15, -0.04026099161888216, -0.010335567056692418, -0.016252326517820284, 0.06190246341681882, -0.15, -0.016373130829823834, -0.01960067503518778, 0.1429598161313858, -0.028305950435391088, 0.09039625769651409]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06826715257674777, 0.1474392493590227, -0.15, 0.15, -0.06467284059673004, -0.15, 0.15, -0.04026099161888216, 0.12052586233351963, -0.016252326517820284, 0.02333482227657628, -0.15, 0.0811810598176826, -0.01960067503518778, 0.1429598161313858, -0.04678398762252935, 0.1346364871199465]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.15, -0.15, 0.15, -0.15, 0.09436945734100596, -0.08340913285206153, 0.06190246341681882, -0.15, -0.016373130829823834, 0.15, 0.15, -0.14385626255448183, 0.05574764229492099]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.15, -0.15, 0.15, 0.01312054966840815, 0.08471939570919873, 0.15, 0.06190246341681882, -0.03967013015387531, -0.016373130829823834, 0.05567924875154742, 0.08024793664054641, -0.07683537254053743, 0.0911803371000314]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.15, -0.03685681576297216, 0.15, 0.01312054966840815, 0.08471939570919873, 0.15, -0.018538005759960785, -0.03027909628713784, -0.016373130829823834, 0.05567924875154742, 0.08024793664054641, -0.14385626255448183, 0.0911803371000314]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.15, -0.15, 0.15, -0.10114655505817421, 0.03548557244503453, -0.08340913285206153, -0.033530649430860704, -0.15, -0.016373130829823834, 0.15, 0.15, -0.07683537254053743, 0.05574764229492099]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, 0.011779500635220555, 0.15, 0.0008488740469572986, 0.0969121247024712, -0.13352652726123992, -0.15, -0.003002624565474926, -0.04026099161888216, -0.010335567056692418, -0.016252326517820284, 0.06190246341681882, -0.15, -0.016373130829823834, 0.02658309649328818, 0.1429598161313858, 0.12142355373696928, 0.09039625769651409]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.15, -0.06123030083851491, 0.13541919851424372, 0.016550121437880632, 0.031635449056850395, -0.15, -0.15, 0.15, 0.01312054966840815, 0.08471939570919873, 0.15, 0.06190246341681882, -0.03967013015387531, -0.05468048652001742, -0.0020943183394904613, 0.14970450754648046, -0.14385626255448183, 0.06294184669861401]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06826715257674777, 0.15, 0.0907476301358762, 0.0969121247024712, -0.13352652726123992, -0.15, 0.15, -0.04026099161888216, -0.15, -0.016252326517820284, -0.018512578253929754, -0.15, -0.038378083451874795, -0.02794827996124927, 0.1429598161313858, -0.028305950435391088, 0.09039625769651409]]
[[1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2], [-0.12925223055105767, -0.06826715257674777, 0.15, -0.006493234896157482, 0.0969121247024712, -0.15, -0.15, 0.15, -0.032713418424569, -0.08390328985432224, -0.016252326517820284, -0.03423725063834229, -0.15, -0.038378083451874795, -0.08896479642321754, 0.1429598161313858, -0.028305950435391088, 0.09039625769651409]]
